id,label,comment
682430_2,neutral,The change is now that in Lucene 4.0 all Analyzers are required to reuse TokenStream instances so the StopFilter is only produced only once in your application (when the Analyzer is created).
440583_1,negative,You would need to implement session resume thats a whole new can of worms.
1725946_2,neutral,Only the first of these is a failure.
1725946_3,neutral,This test pukes all over the place when the first test fails.
1725946_4,neutral,Some of the other test cases in this class failed because that constraint error occurred?
1725946_5,neutral,There were most definitely 21 test case failures.
783620_1,neutral,<danielsh> Yes any23.zones.apache.org is the jail's hostname so use the IP it resolves to. 
153824_1,neutral,ill upload a patch for 3.1 and 3.2 branch as soon as ZOOKEEPER-597 gets committed to those branches.
930778_1,neutral,Yeah seems safe.
930778_2,negative,And the current behavior is irritating.
930778_3,neutral,Will commit a bit later unless somebody beats me to it.
187595_1,neutral,Hi Zeid  I'll go ahead and commit your changes but this one doesn't look right...I think it's a hold over  from the Mac files.
187595_2,neutral,This symbol is not used for the Windows Netaccessor.
187595_3,neutral,Yeah?
187595_4,neutral,Please watch the source tree over the next several weeks before our next release.
187595_5,neutral,There will  probably be some additional file checks so you'll need to patch the projects yet again.
190156_1,neutral,This is the bridge code minus the redundant bit.
151815_1,neutral,I would like that add that the problem is highly reproducible.
1667930_1,neutral,Looks great to me.
1667930_2,neutral,Thanks Doug.
1417788_1,negative,Sorry for a mess in uploaded files my connection got broken during first upload.
1417788_2,neutral,These file describes my change:  derby1434-try2.diff (attached multiple times should have the same content) derby1434-try2.stat  
1342137_1,neutral,And it's somehow connected to https://issues.apache.org/jira/browse/DIRAPI-137
1048263_1,neutral,"The reason of such big number of ""ByteArrayOutputStream.write"" invokes is signed ext/bcprov.jar - it's manifest is read by byte."
1048263_2,neutral,If we put this jar to bootclasspath we'll have at least 5% performance boost on HWA application .
1048263_3,neutral,btw: maybe we should add this Jira's as subtasks to HARMONY-5277 ?
1048263_4,neutral,As they're startup related.
793081_1,neutral,Ok all done  https://issues.apache.org/jira/browse/KATO  I found sgoyal jira username to be shubham so hope thats right if so good to go!
857519_1,neutral,comments on phabricator
255981_1,negative,Here are 2 patches ... one for adjustExamplePaths.bat & .sh and the other a new file holding 2 User Libraries ... UIMA_LIB & UIMA_AS_LIB Not sure where this should go ...
255981_2,neutral,I guessed UIMA_HOME/config but could be /lib
207922_1,neutral,The only thing that the convention plugin does at request time happens in org.apache.struts2.convention.ConventionUnknownHandler the rest is just configuration loading on start up you might want to put a breakpoint in handleUnknownAction and see what is going on.
1553921_1,neutral,So either new-style hints are being written without versionColumn by RowMutation.hintFor or old style hints did not get cleaned out properly by SystemTable.purgeIncompatibleHints.
1553921_2,neutral,But both of those look fine to me.
787081_1,neutral,Hi  I have changed the rsync to rsync.eu.apache.org.
787081_2,neutral,Please check it now.
787081_3,neutral,Regards Softaculous Team   
1634124_1,negative,i found the class - so there is no bug - sorry
1574835_1,neutral,> Stage 2 btw will involve documentation.
1574835_2,neutral,I'm not forgetting it :)   Did you forget it or did I miss it somewhere?
245930_1,negative,I was not aware of being required to call that method.
245930_2,neutral,Is it possible to do this when closing the input/outputstream aswell?
1019322_1,neutral,Thanks Mathias.
1019322_2,negative,This is a silly one.
1019322_3,neutral,Bringing into 0.90.0.
1019322_4,neutral,Marking as critical.
461111_1,negative,Seems we didn't enforce an exec for sh but we did for fs.
991251_1,neutral,@Jon Thanks for committing it.
991251_2,neutral,Anoop reminded me about this.
1061211_1,neutral,The failure of GdiplusStartup happened to because this function was called from a native method with RSP not aligned to 16 bytes.
1061211_2,neutral,It is not well documented in MSDN but it looks like RSP has to be always aligned to 16 bytes.
1061211_3,neutral,Some functions don't require it but some do.
1061211_4,neutral,A patch was made to the interpreter to fix this in assembly code so if a native method has an odd number of arguments additional 8 bytes are skilled by RSP to align it to 16 bytes.
1061211_5,neutral,Patch applied at 514264.
1017845_2,neutral,So I am likely going to work on this soon.
1017845_3,neutral,What is the exact problem?
1017845_4,neutral,If it would as simple as just recreating ReplicationZookeeper or using RecoverableZookeeper J-D would have probably just done it :) 
1463502_1,neutral,You forgot to mention the part where I said that I have absolutely no idea if MinSize is important for some other part of the code )  Also it looks like if we add a check in couch_db:doc_flush_binaries/2 to see if we're not streaming an attachment of unknown length and then pass that information to couch_stream:ensure_buffer/2 so that couch_stream can decide if it wants to allocate exactly the requested amount or some extra it'd solve the issue.
1463502_2,negative,The patch should be relatively trivial but like I said I have no idea if there is other important stuff going on there or not.
242894_1,neutral,The two issues mentioned by Tom has been fixed.
242894_2,neutral,The new patch is the whirr-168-3.patch file.
1687798_1,neutral,32 bit ubuntu 12.10
1127250_1,neutral,Marking this for 0.18.4 and above since it's a deadlock.
1127250_2,neutral,The patch should work on all fair scheduler versions.
1494424_1,neutral,This blocker/ critcal was created before July please review and resolve we are approaching 4.2 code freeze in 7 days 
313769_1,neutral,Was fixed to behave as it used to.
232746_1,negative,Igor sorry it took me so long to get back to this.
232746_2,neutral,Thanks for the patch.
232746_3,neutral,It works for me both in container and in testing with WicketTester. 
1093662_1,negative,Hey sorry I did not get back to you sooner.
1093662_2,negative,I found the (sad) attempt at a script you asked about and uploaded it to MAPREDUCE-4282.
1093662_3,neutral,"As I said on that thread I'm in a compilers class right now and I thought I might make a more ""enlightened"" attempt using lex/yacc soon and see where that gets me if no one else gets this done first."
1093662_4,negative,Sorry for the delay.
1093662_5,neutral,"anyway if someone is brave enough to fix the ""attempt one"" script i wish them well ) "
934100_2,neutral,I added a rm -rf /tmp/h* to hadoopqa... and ran this again.... seems to be working:  https://builds.apache.org/view/H-L/view/HBase/job/PreCommit-HBASE-Build/7253/console  We'll see.
684519_2,neutral,by the way the only open impl of this algorithm i could find is at http://rrette.com/moman.html (ZSpell) in python.
684519_3,neutral,I recently stumbled upon a C++ey STLey impl -> http://code.google.com/p/patl/  bq.
684519_4,neutral,I might be on the trail of a java impl - get out the hounds!
684519_5,neutral,If you do take hold of it do not hesitate to share :) The original paper and C++ code likewise melt my brain and I needed the algo in some other place.
1028657_1,neutral,Go ahead commit Nitay.
1028657_2,neutral,We can file issues with it as we find them.
1028657_3,negative,I don't have resources to hand to test this at mo.
694689_1,negative,Yes it is a dup thanks Mike for taking care of this (I planned to do this yesterday but didn't make it)
143877_1,neutral,Hi Deepa I looked at the transaction logs afaict this is not a bug rather the znode you mention is not deleted on session expiration because it was already explicitly deleted by another session.
143877_2,neutral,I dumped the txnlog from zookeeper2 here is the section of interest.
143877_4,neutral,afaict things are working properly at least on the ZK side of things. 
192175_1,neutral,Fixed a typo in the oritinal patch.
165713_1,neutral,toString() method added.
750696_1,neutral,FWIW: this issue is a regression of JCR-890 i.e.
750696_2,neutral,the refactoring involved (r982520).
750696_3,neutral,there might be more hidden issues like this.
1096991_1,neutral,+1 let's rip it out and redo it if we need it.
984607_1,negative,Forgot to add that I also tried this with and without HBASE-5864
359088_2,negative,but app developers should always explicitly set it based on their application  My guess is that a large enough group of people take the defaults that it matters.
